id,x,y,cluster_id
1234653427789070336,-27.65735626220703,32.576473236083984,1
1304875170860015617,-6.634336471557617,-26.865190505981445,1
1223640662689689602,5.934526443481445,14.716005325317383,5
1319501865625784320,37.5662841796875,-52.7907829284668,0
1319500520126664705,37.5662841796875,-52.7907829284668,0
1319500501269041154,38.60530471801758,-59.95085144042969,0
1319500486370877440,32.4647331237793,-54.45063018798828,0
1215247978966986752,-69.44087219238281,36.65570831298828,2
1319491234042269696,-56.648258209228516,19.554466247558594,6
1345958851795951616,30.357776641845703,-48.70905685424805,0
1325884977112883200,-1.3127187490463257,-27.216262817382812,1
1315779944002199552,2.27565860748291,8.779217720031738,4
1319683876046934016,-13.437725067138672,21.44952392578125,1
1319655865083940865,-69.7656478881836,36.38743591308594,2
1319510534098735106,-49.14804458618164,21.856639862060547,6
1325889532840062976,32.14474105834961,10.623257637023926,4
1345966715721674752,32.4647331237793,-54.45063018798828,0
1325891490636320768,15.647859573364258,37.191959381103516,7
1320095628546899968,19.577831268310547,22.353132247924805,4
1345967072006828033,32.4647331237793,-54.45063018798828,0
1345966975739191298,33.1528205871582,-45.33470916748047,0
1345969395147923456,37.5662841796875,-52.7907829284668,0
1325895380983275524,-7.201059341430664,-24.802635192871094,1
1320096006038380544,-12.147452354431152,49.29364013671875,7
1325896369534607360,-29.46385383605957,11.29773998260498,4
1291061411167252483,37.5662841796875,-52.7907829284668,0
1320134156035174405,-62.08595275878906,30.45209503173828,2
1346110956078817280,44.84418869018555,0.3469843864440918,7
1320135665242284033,-12.221710205078125,49.22624206542969,7
1320135903831089152,37.92213439941406,-46.3426513671875,0
1346112444108836864,-9.896467208862305,-36.78072738647461,1
1320136010395770881,35.40509796142578,-53.39780044555664,0
1346115128719245313,34.75395584106445,-6.849624156951904,7
1325939326870581253,27.122272491455078,-57.37728500366211,0
1325939171203178497,30.357776641845703,-48.70905685424805,0
1320136046957428737,32.4647331237793,-54.45063018798828,0
1346120645613150208,-2.180972099304199,-25.527929306030273,1
1325939885098881027,32.4647331237793,-54.45063018798828,0
1317065042706268162,-19.046863555908203,38.526973724365234,5
1317063921375842305,-2.7363622188568115,43.526123046875,5
1317062178265026562,-40.869564056396484,-12.019808769226074,6
1317060388371025922,-72.53645324707031,27.517114639282227,2
1317057909927325700,-8.36108112335205,44.97813034057617,7
1317056951986098176,27.247285842895508,-10.124195098876953,1
1346239227827265537,-12.690239906311035,54.66143798828125,7
1346267953042497537,37.5662841796875,-52.7907829284668,0
1325956184613019648,38.57324981689453,23.429218292236328,5
1346271579664220160,-18.706260681152344,52.215389251708984,5
1325957192214831105,32.4647331237793,-54.45063018798828,0
1329054683441278977,-5.756767272949219,-22.62039566040039,1
1328328547598000130,-48.78042221069336,-17.927330017089844,3
1346300462899875840,29.395156860351562,-60.83566665649414,0
1325961116359516160,29.466358184814453,-0.6048322916030884,7
1320162439200149504,-62.07685470581055,30.387903213500977,2
1320162252868255745,2.511641025543213,2.986687660217285,4
1328330303103000577,1.368066668510437,39.40631103515625,5
1320163234926764032,-12.4146146774292,50.321712493896484,1
