id,x,y,cluster_id
26,9.747367858886719,-15.316901206970215,6
12,5.360901355743408,-46.50369644165039,0
87,-1.1512380838394165,-40.142208099365234,6
23,9.677734375,-15.284078598022461,0
38,10.417295455932617,-16.65891456604004,0
5,-16.87955665588379,15.924506187438965,1
6,9.548330307006836,-15.011680603027344,0
121,0.07361502200365067,-44.90401077270508,6
4,-33.128440856933594,-43.666404724121094,6
139,8.75423812866211,-15.437899589538574,0
61,-0.3402077853679657,-40.692195892333984,6
194,52.77753448486328,-37.31028366088867,2
312,45.34779739379883,-41.28397750854492,6
131,1.1422685384750366,-43.99174880981445,6
210,4.607529640197754,-45.02824020385742,0
15,4.034525394439697,-45.496036529541016,6
187,-0.3593902289867401,-44.70663833618164,6
53,0.8479430079460144,-44.32456588745117,0
9,31.270368576049805,-3.770164966583252,6
36,6.884479999542236,-15.044047355651855,6
208,4.669536590576172,-44.640663146972656,0
105,8.243511199951172,-29.405656814575195,6
11,10.391646385192871,-15.705819129943848,6
220,-0.8636565804481506,-43.72813034057617,6
62,43.51544189453125,-42.551170349121094,6
3272,36.81847381591797,45.803836822509766,2
86,55.291744232177734,14.90341567993164,3
81,-0.31418871879577637,-44.92780685424805,6
378,10.068889617919922,-14.284692764282227,0
106,-1.2591564655303955,-43.79768753051758,6
343,0.8687325716018677,-43.4417724609375,6
94,54.369876861572266,-14.413501739501953,6
425,45.6246337890625,-44.04476547241211,0
166,6.949553966522217,-14.58726692199707,0
58,52.39822769165039,-9.534594535827637,6
389,5.936514854431152,-32.49705123901367,0
1281,7.129485130310059,-34.73785400390625,6
737,45.88956832885742,-41.950172424316406,2
68,6.386857032775879,-38.78711700439453,6
22,3.0456113815307617,-39.95561981201172,0
63,42.27903366088867,-47.57710266113281,6
202,-0.0487007200717926,-41.79016876220703,6
216,1.53127121925354,-42.145111083984375,6
299,4.767309188842773,-44.691810607910156,0
112,45.17331314086914,-40.777000427246094,6
326,7.070573806762695,-13.971084594726562,6
176,46.357730865478516,-41.98737335205078,3
78,4.242880344390869,-46.046268463134766,6
239,4.416853427886963,-45.122371673583984,3
